# Satellite Name: Multiple
# Target Name: HGV_00007
# Start Time (UTCG): 21 Jul 2025 23:59:30.000
# Stop Time  (UTCG): 22 Jul 2025 00:26:16.000
# Orbit Altitude (km): 1300.000
# Inclination (deg): 60.000
# Orbit Geometry: delta
# Step Size (s): 60
# Number of Records: 1676
# ---------------------------------------------
Strand Name,Time (UTCG),Azimuth (deg),Elevation (deg),Range (km)
Satellite/OBS_001 to Missile/HGV_00007,22 Jul 2025 00:10:25.526525715,13.132747151216062,-33.98608468919003,4947.130717049174
Satellite/OBS_001 to Missile/HGV_00007,22 Jul 2025 00:11:25.000000000,12.375594034046564,-33.496134455601855,4660.8266937470535
Satellite/OBS_001 to Missile/HGV_00007,22 Jul 2025 00:12:25.000000000,11.586621097615888,-33.43863294267751,4368.058300311514
Satellite/OBS_001 to Missile/HGV_00007,22 Jul 2025 00:13:25.000000000,10.79648950819533,-33.60169358148918,4073.6280909764882
Satellite/OBS_001 to Missile/HGV_00007,22 Jul 2025 00:14:25.000000000,10.219495937860357,-33.66767745124589,3769.8288113832546
Satellite/OBS_001 to Missile/HGV_00007,22 Jul 2025 00:15:25.000000000,9.644135047973016,-34.326983220757775,3466.979251560635
Satellite/OBS_001 to Missile/HGV_00007,22 Jul 2025 00:16:25.000000000,9.148243719496966,-35.26119831511193,3162.2949037224703
Satellite/OBS_001 to Missile/HGV_00007,22 Jul 2025 00:17:25.000000000,8.88310997262209,-36.599844124510746,2853.172711987014
Satellite/OBS_001 to Missile/HGV_00007,22 Jul 2025 00:18:25.000000000,8.714588518089133,-38.88378918122026,2552.0667249779517
Satellite/OBS_001 to Missile/HGV_00007,22 Jul 2025 00:19:25.000000000,8.804501630896521,-42.01704084847941,2255.3993869964074
Satellite/OBS_001 to Missile/HGV_00007,22 Jul 2025 00:20:25.000000000,9.38451888628713,-46.605563946283645,1971.698144714587
Satellite/OBS_001 to Missile/HGV_00007,22 Jul 2025 00:21:25.000000000,10.673702075065497,-53.27080692867721,1716.782997567833
Satellite/OBS_001 to Missile/HGV_00007,22 Jul 2025 00:22:25.000000000,13.880340004671163,-62.487885881637126,1502.3390101002183
Satellite/OBS_001 to Missile/HGV_00007,22 Jul 2025 00:23:25.000000000,23.993274382586172,-74.47532538479607,1358.8124040400492
Satellite/OBS_001 to Missile/HGV_00007,22 Jul 2025 00:23:46.995567000,34.57452521592323,-79.14281551152148,1328.8405818103604
Satellite/OBS_002 to Missile/HGV_00007,21 Jul 2025 23:59:59.989953000,85.84108550621178,-34.40794521429503,3012.043617739745
Satellite/OBS_002 to Missile/HGV_00007,22 Jul 2025 00:00:59.000000000,90.40406202716073,-35.47753067238282,2832.676149116602
Satellite/OBS_002 to Missile/HGV_00007,22 Jul 2025 00:01:59.000000000,95.91377477252084,-37.209605672107415,2677.3983316300046
Satellite/OBS_002 to Missile/HGV_00007,22 Jul 2025 00:02:59.000000000,102.51608693003513,-38.52224907937837,2550.7982100608374
Satellite/OBS_002 to Missile/HGV_00007,22 Jul 2025 00:03:59.000000000,110.29424477305925,-38.50744897142352,2464.658901792053
Satellite/OBS_002 to Missile/HGV_00007,22 Jul 2025 00:04:59.000000000,118.64308655743027,-38.739824148933884,2427.296643668744
Satellite/OBS_002 to Missile/HGV_00007,22 Jul 2025 00:05:59.000000000,127.19108057698394,-39.20333706601971,2440.135727786283
Satellite/OBS_002 to Missile/HGV_00007,22 Jul 2025 00:06:59.000000000,135.5191477075583,-39.14688342328029,2496.1969815959565
Satellite/OBS_002 to Missile/HGV_00007,22 Jul 2025 00:07:59.000000000,143.0529013456934,-37.71139175890161,2598.4582957800744
Satellite/OBS_002 to Missile/HGV_00007,22 Jul 2025 00:08:59.000000000,149.6653543554805,-36.75296378723818,2744.855773398017
Satellite/OBS_002 to Missile/HGV_00007,22 Jul 2025 00:09:59.000000000,155.37224117342438,-36.274416379474026,2924.3113614924514
Satellite/OBS_002 to Missile/HGV_00007,22 Jul 2025 00:10:59.000000000,160.0079610398384,-35.091890536258155,3131.666661757698
Satellite/OBS_002 to Missile/HGV_00007,22 Jul 2025 00:11:59.000000000,163.79631116458486,-34.293972007368836,3366.397807331078
Satellite/OBS_002 to Missile/HGV_00007,22 Jul 2025 00:12:59.000000000,166.9785106313039,-34.06736071189388,3616.963119813984
Satellite/OBS_002 to Missile/HGV_00007,22 Jul 2025 00:13:59.000000000,169.49241217452376,-33.59768564069212,3885.298113513957
Satellite/OBS_002 to Missile/HGV_00007,22 Jul 2025 00:14:59.000000000,171.51739451422634,-33.463579697066685,4168.050408011848
Satellite/OBS_002 to Missile/HGV_00007,22 Jul 2025 00:15:59.000000000,173.21354281665745,-33.654806666254416,4456.927470125268
Satellite/OBS_002 to Missile/HGV_00007,22 Jul 2025 00:16:59.000000000,174.52194247425913,-33.77869988277062,4759.127342501789
Satellite/OBS_002 to Missile/HGV_00007,22 Jul 2025 00:17:41.579935077,175.28940561075507,-34.031905996515164,4977.609616376126
Satellite/OBS_010 to Missile/HGV_00007,21 Jul 2025 23:59:59.985914000,353.76783069736865,-32.55747975390934,4223.111603173041
Satellite/OBS_010 to Missile/HGV_00007,22 Jul 2025 00:00:59.000000000,352.05654787763154,-32.72206620190968,4082.7265366531906
Satellite/OBS_010 to Missile/HGV_00007,22 Jul 2025 00:01:59.000000000,350.2090619745265,-33.29642340395286,3947.2121279337844
